timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1542899619296,0,-88,-1.93359375E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619296,0,-80,-1.7578125E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619297,0,-84,-1.8457031250000004E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619297,0,-85,-1.86767578125E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619298,0,-90,-1.9775390625E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619298,0,-108,-2.3730468750000002E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619298,0,-126,-2.7685546875E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619312,0,100,2.197265625E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619313,0,54,1.1865234375000001E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619313,0,24,5.2734375E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619313,0,22,4.833984375E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619314,0,33,7.2509765625E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619314,0,43,9.448242187500001E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619314,0,38,8.349609375E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619315,0,7,1.5380859375E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619315,0,-268,-5.8886718750000006E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619330,0,8,1.7578125E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619332,0,54,1.1865234375000001E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619332,0,66,1.4501953125E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619333,0,49,1.07666015625E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619333,0,27,5.9326171875000005E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619333,0,11,2.4169921875E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619334,0,-257,-5.64697265625E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619334,0,-267,-5.86669921875E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619348,0,-280,-6.15234375E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619348,0,-284,-6.240234375E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619349,0,-273,-5.998535156250001E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619349,0,2,4.39453125E-7,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619349,0,16,3.515625E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619349,0,21,4.614257812500001E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619349,0,21,4.614257812500001E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619349,0,18,3.955078125E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619363,0,17,3.7353515625000003E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619363,0,26,5.712890625E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619364,0,18,3.955078125E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619364,0,-281,-6.17431640625E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619364,0,-282,-6.1962890625E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619379,0,-264,-5.80078125E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
