timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1544369936738,0,123,2.70263671875E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936747,0,121,2.6586914062500003E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936747,0,99,2.1752929687500003E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936809,0,77,1.69189453125E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936809,0,73,1.6040039062500002E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936809,0,53,1.1645507812500002E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936809,0,42,9.228515625000002E-6,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936809,0,53,1.1645507812500002E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936809,0,52,1.142578125E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936809,0,34,7.4707031250000005E-6,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936809,0,36,7.91015625E-6,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936809,0,48,1.0546875E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936810,0,35,7.6904296875E-6,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936810,0,20,4.39453125E-6,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936810,0,26,5.712890625E-6,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
