delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,action
1245531,146251,155626,21020,16758868,13683,19720,17918,right
1133875,278281,34206,66877,17094,25926,20952,16745239,right
46247,16776507,4673,7493,4345,2321,11750,5678,right
1750693,2266664,420856,294310,161248,112023,45705,73560,right
761578,170684,16767405,14569,16755943,20276,16758539,12453,right
199554,46196,3785,17157,11951,9102,5313,4121,right
217096,16765332,17955,6205,4109,4241,3160,1084,rest
135873,16756432,9810,19571,29311,10144,4847,1632,rest
31903,45022,21881,6392,9903,16973,3083,2257,rest
77846,17456,17310,12584,3445,4744,3696,1500,down
1007778,82517,11115,13080,4243,7883,2853,4306,down
765116,16752642,16760791,15051,17989,25096,24150,16793,down
1945084,135986,16745779,16757830,15660,16203,28806,20561,down
92682,16758770,8057,8470,3115,4094,4535,4390,down
16756130,6075,27079,16104,10648,14560,16748004,13700,down
8280,5571,20505,8952,17864,8089,15950,7696,down
164937,19664,25430,8715,18886,14853,22101,5283,down
20082,29954,3378,6792,12084,13730,9291,5940,down
14054,10941,22245,8038,10763,10881,11239,5510,down
19465,10349,7720,4661,12604,14241,8307,2724,down
16745540,3803,25062,6062,17536,12860,7773,3911,down
155235,16769299,14288,11417,21693,18224,12611,7108,rest
16751155,31294,10205,19487,7103,8672,2334,3201,rest
1479886,138543,40355,86001,16752186,16758523,12596,4147,rest
22202,16748804,16757525,9404,2506,6120,2712,2988,left
2818762,450443,16765923,72125,16765659,16763210,16747009,21973,left
868146,59822,5481,31961,14396,11199,18718,1682,left
892416,462320,55313,16753758,27614,69585,16761923,7772,left
2361416,231507,16759844,65529,10449,28779,16750453,8787,left
803805,355072,158947,16771227,18853,20743,31187,10811,left
295438,163490,6987,16760302,6164,22039,21959,6494,left
722623,282485,16773795,82118,16767589,23098,16749169,28655,left
252545,29518,4526,9107,13139,5561,6497,2094,left
945301,26880,15056,2419,4003,3255,5273,2548,left
1123999,36716,57574,26558,29950,16747042,27610,9659,left
1335790,94103,67334,16751737,10670,11694,17003,7701,left
1858185,516376,343732,88172,16764289,44805,16753117,16746867,rest
529678,220062,95005,16745840,8685,11497,12972,5083,rest
107546,68583,5609,16744746,6361,4612,4272,1415,rest
648518,85873,16747940,26584,16751643,16755026,16754967,15399,up
294072,134233,11686,16762562,5373,8555,17295,13842,up
1096949,279041,161570,142650,89183,16776787,75802,16766692,up
378902,100668,16769128,42865,74526,30346,71663,14507,up
180179,91259,16744977,20939,14525,16759260,16755496,13955,up
733708,17895,6530,6230,4683,6566,13184,2272,up
1541312,1238188,459517,158698,93414,88243,44120,13771,up
2887220,16752099,3643,15330,15787,16594,17216,7443,up
1386988,230191,132871,8475,16749187,20109,14021,8209,up
247521,16764098,21198,32474,9645,19380,5906,9259,up
269246,141682,16755287,15574,10236,16757043,21654,17826,up
1617772,1110699,48595,226840,16746489,16773527,145759,23311,up
1187370,143931,6755,15603,7966,12045,4897,3827,rest
162800,8812,1037,280,1693,456,610,332,rest
1602013,320753,16752315,24593,16759641,16750377,21221,11011,rest
675637,267826,129486,90676,75988,81226,93307,16747649,right
145143,16753226,7680,6338,5665,4078,4756,2911,right
598871,717763,128434,94162,6053,24784,11658,16751731,right
180982,192318,16758382,67326,9953,16746751,15762,22454,right
1111467,609311,484765,16769192,232077,50327,97212,16775736,right
873382,16758066,132815,13078,22563,16751944,18034,20361,right
762270,16763012,19364,66225,15042,11326,12324,7295,right
78445,6278,3147,987,1356,1822,1092,615,right
1018092,76733,16765041,14950,30376,14168,17373,8103,right
452964,278502,16748856,20672,28811,16661,24512,15215,right
1106160,185338,540270,16761669,16761396,66407,162617,28774,right
374236,16745755,9195,5538,9449,6923,10668,3730,right
148027,588935,30999,30520,83513,21221,8692,9279,rest
95720,16746991,13980,8013,5783,12834,3173,1089,rest
258638,279926,30618,16747830,6383,8075,2217,2346,rest
798004,22734,6900,4946,9305,4254,12221,1895,down
205040,16754510,5558,2777,7421,8269,7112,1864,down
151767,13449,9170,1507,5619,4290,7163,1340,down
31163,16746637,9505,11908,6017,10201,16748423,16847,down
77449,16443,3633,4021,11673,14662,10493,4511,down
132399,32321,5638,28056,3029,16042,12375,7006,down
69040,16746574,1686,8268,6101,4038,3898,532,down
689290,16756880,31232,25838,9507,20974,8355,4521,down
16758178,16761975,6351,11281,24205,24079,14295,4966,down
959715,141277,2635,17092,23181,14573,11479,6908,down
16928,23499,15126,13087,10716,5157,10814,2843,down
432335,410384,22549,66691,9771,16746504,30039,15486,down
16754756,16762326,5408,16745003,16803,3644,3514,2009,rest
112530,16745094,2920,3651,3879,2870,3104,706,rest
492422,21512,14341,6716,30012,10036,2434,1074,rest
662738,536454,14159,35687,13083,16758960,16763633,16650,left
389943,71871,24885,11842,32128,9623,9472,11376,left
2565852,317742,277532,24762,72054,66899,16767554,16752294,left
395540,504165,214990,16766382,16754693,16753334,16748582,27851,left
126974,16773577,12377,12863,1512,5206,7303,1375,left
1766833,96746,16746661,16752523,11399,14574,19879,10314,left
1203119,579347,124392,25052,16753220,16751097,16744753,16749354,left
1860417,122664,13804,16391,20255,19954,25420,10132,left
1702749,1570559,199034,16755991,16753127,81945,150031,16745869,left
1853403,1975673,16776469,179807,133433,66871,60651,28072,left
78429,70627,22297,4935,5957,3282,9024,2843,left
1064808,99288,16765139,16756492,11703,10053,22777,8310,left
29158,16774537,83919,4669,10436,9964,7659,6066,rest
105316,16744373,15800,5648,9250,3170,762,452,rest
194105,8560,3036,5459,11895,2173,784,905,rest
173235,66706,14236,25499,14685,26836,17623,19285,up
519834,16750758,13990,8518,16745641,9961,6945,7816,up
1507523,475952,97031,68941,137011,16763434,76581,23905,up
1002888,229285,62122,146288,33604,16756803,16767925,16760206,up
687936,320701,16765299,16751231,7816,16747824,16748947,25419,up
1096501,355273,21654,21289,20381,30919,90208,16769946,up
929904,196787,26138,92208,16765525,16744571,22743,7028,up
723889,197074,20116,23058,16756902,24759,27627,8137,up
1507613,159408,16768346,16748792,28432,21870,27681,7489,up
665463,16775039,4373,16764071,15167,12150,16758244,8825,up
1122330,109580,30819,12193,24712,25758,9777,3597,up
836698,246682,149063,50678,25552,35523,16750381,8854,up
915166,16754682,17494,16771266,23121,15948,10959,4544,rest
5266,16751981,5710,25770,17093,12760,6795,4497,rest
41683,133791,17195,13751,11006,9471,3400,2193,rest
657207,234399,21586,16747831,16747090,10882,12755,9097,right
973913,438694,19516,16767318,16746443,16756914,16762644,18318,right
559057,199543,12932,16753607,20205,31623,16759525,19439,right
930205,161858,42824,16752966,79545,10910,16752032,11483,right
1946147,1258959,284257,117352,73721,140180,108784,16758534,right
724730,925282,84067,16774450,23075,32496,24142,6820,right
1649791,124927,8555,12023,10460,26453,16748801,6463,right
2007532,40573,124118,70794,5282,8709,27052,6472,right
1731786,58264,69629,83318,6022,15381,16757988,6233,right
1173788,41916,142637,16745346,80704,16753314,18504,16748262,right
1682882,448681,16146,16760322,26978,50533,30610,16745585,right
1023104,823361,79671,109389,65477,16765502,16770392,17865,right
2006038,625492,8833,10721,17138,16755796,10784,13536,rest
268773,21575,4744,5430,10861,2089,803,342,rest
86399,14429,7394,6465,9370,10568,2208,3047,rest
610017,101405,16757388,26786,8538,6055,12770,6685,down
676723,16745606,12740,997,4108,3195,1217,2978,down
231194,159457,17921,7656,5002,7123,6319,4118,down
46584,36770,11272,15197,6056,13827,29204,14938,down
660121,16774308,5768,8802,5560,10068,30076,11759,down
13982,28258,5426,9019,9264,8576,22436,21984,down
25079,15497,7281,6593,2863,28058,16768238,21534,down
261439,16749659,16769667,10851,9860,23916,16089,8874,down
28928,30399,5713,7530,7976,15588,7004,6287,down
176577,63221,16764078,11806,9764,22387,22371,7240,down
39391,11991,884,16051,10467,11648,15376,7089,down
157349,77610,10961,30326,15294,17209,23547,5813,down
1955416,81911,20549,16757655,24904,25736,11752,22189,rest
17289,21554,4663,6576,4258,8156,2332,3527,rest
87313,16744398,16513,3414,3976,6071,3193,2665,rest
759495,327451,82361,35695,16776617,16745685,11912,3408,left
690133,383578,16675,27226,23227,16754655,16760103,12418,left
1695020,154536,16763167,16772424,25628,25810,16763680,20098,left
708940,198767,140417,16761322,16756377,15883,25090,13967,left
908596,87742,13746,36665,31329,20387,26822,11328,left
1278910,798370,195604,64876,16745971,16755180,16768895,16754264,left
360257,16769932,5319,16770215,5529,14250,11745,8222,left
1627191,60944,16767855,30035,13424,16765636,18282,6076,left
68541,31604,10458,2591,2018,1256,6760,1302,left
470519,1231641,150854,75565,46346,16775126,16760787,16746150,left
1268856,652256,517788,17450,16753287,33384,70295,28403,left
683812,18338,8255,1336,2474,6482,6478,3586,left
16757831,16746477,11248,7747,16230,7269,4744,4188,rest
12485,16774461,26631,14857,16614,8994,5653,912,rest
374404,27549,4285,4529,3535,7505,703,309,rest
603967,542540,72622,81974,84954,16774959,29201,20430,up
2521489,121721,16760403,138826,76676,16747263,16765405,22194,up
16760190,34773,14063,16758211,7913,5569,22980,16895,up
1360861,16775404,16748631,16753172,25729,23516,16753359,16097,up
1039739,55676,16754764,16759691,15249,27059,16771299,7435,up
630687,16760125,72097,36940,16773819,20236,16755329,22995,up
1175942,89055,9131,16602,16762327,17774,23164,22445,up
1275111,817832,163319,16762694,32031,105887,87899,31731,up
97941,52738,16764393,16775875,16748882,19731,16747051,10127,up
285122,227857,258567,87788,156029,83260,112970,18792,up
77407,65553,8033,67947,4489,31394,23776,5021,up
615978,16752995,16744610,11647,10949,17896,11974,2930,up
92123,16759352,9943,11703,13570,9861,11972,5131,up
179101,25388,16751087,17644,16817,16239,1971,4342,rest
225662,92391,16750181,15329,23502,10581,11288,1980,rest
74405,16752781,27666,16755737,7505,9119,3597,1344,rest
503580,90766,16749756,86758,71948,15610,16760390,6320,right
1235242,189279,76914,30039,22603,20706,28691,30429,right
2513982,292447,461313,151206,101244,16758297,48640,30448,right
527990,323675,1295,18843,16761473,21208,5415,5669,right
1353530,36880,9385,23517,23218,10418,20704,8036,right
2032145,158375,38013,16755608,20428,16000,16752856,26322,right
503988,16760434,28241,6927,4073,5679,13529,9775,right
1758590,161532,16747941,20294,15889,28755,17897,5646,right
846262,63847,16773330,12685,23907,12878,22109,5375,right
33636,18409,8461,19956,1135,2286,9283,2019,right
374128,138252,16344,7734,8785,8055,6275,3200,right
891077,153165,16754928,16749567,11484,20092,19197,4637,right
1647917,623940,71042,16747902,16747004,16753493,28951,4992,rest
233690,16776960,16755284,13759,8460,8228,7415,2019,rest
374992,135876,10604,24153,13903,15642,7512,12035,down
342476,64137,12901,13825,7808,8975,7131,2734,down
154483,229053,16749618,15646,9569,9124,30461,10917,down
1431609,70494,3763,13344,8611,12069,11446,9809,down
788845,222929,23264,13787,11421,15120,18877,7828,down
142858,16066,16782,26493,9285,8788,16547,4289,down
16767094,16757945,1769,7093,2539,3897,4750,1752,down
19742,19934,16751787,9731,18320,12468,5737,5421,down
932134,106631,15527,16135,20915,19452,10273,7383,down
16776635,16745322,3767,2755,3615,7097,8184,6484,down
16763203,10323,6875,16630,12381,8115,7499,10858,down
794220,58026,15196,20852,17783,13126,9917,3836,down
561742,42756,73909,16749410,28375,13427,8190,2831,rest
212180,8411,18480,8723,9944,20251,4360,2531,rest
215520,18469,8342,4988,7818,4171,453,375,rest
147917,44234,24807,20667,15149,12555,5526,934,left
1875491,223709,29355,16772592,16746947,16747542,89292,16836,left
1007204,105650,20959,16753917,76098,16761917,31838,12762,left
1915719,510274,511634,253617,72471,16769141,83652,16756450,left
3064827,366315,477552,16764749,16756080,16760655,16763739,20750,left
897240,13510,2369,10435,20260,10002,9228,8692,left
1285258,457429,31812,74977,23656,16744553,16754754,7101,left
127102,13012,203,2640,1877,1670,5162,783,left
381195,16771156,16773455,31807,11459,15726,8770,12645,left
292509,16768357,16829,16744416,2564,28434,19611,5344,left
793347,16748608,13270,16765289,8791,15103,10533,12583,left
1140454,16761138,4083,4250,4500,4302,8365,745,left
621053,185079,16771488,16766803,28097,17935,16747469,7065,rest
16777083,10675,4965,17971,14066,8847,2668,3314,rest
16769209,16751416,4793,16760577,25749,7982,1530,640,rest
254723,313259,164298,150419,42090,76938,16754485,16627,up
698304,480287,16769301,86394,20375,12584,16744372,4334,up
1378052,2978189,557329,315794,39671,114568,119556,41825,up
1828330,155338,22332,109294,65678,16765193,16759628,22165,up
740948,170743,20680,110090,16765419,17180,16752405,16749244,up
1021853,1276385,131938,196438,75707,126974,256833,16745955,up
1304669,599705,22338,329537,78939,83699,179954,76269,up
1812407,91881,20441,16989,16927,16744546,22977,9744,up
503929,95644,11954,22134,7583,19055,16754593,3380,up
1647844,511166,16761801,16772967,10149,16749965,16754062,18213,up
2213118,632831,61146,415326,199966,309650,139238,66679,up
1132401,232555,65777,41387,66847,16759016,57462,27266,up
343164,65833,8852,3497,387,2111,1835,1121,up
103748,16760704,23337,16748888,13354,13411,7172,1950,rest
81328,22142,6849,3315,9167,2944,3380,4368,rest
604041,49805,26753,16761209,11112,18783,14476,20678,right
762740,16757854,10548,3698,19474,8870,10837,4668,right
2798271,1496060,929296,837840,301863,62804,162399,141598,right
985245,419218,16759902,16762846,16744797,17749,28804,19035,right
2165540,663377,16775272,16745283,19430,16749426,16766862,25491,right
850251,235847,16759172,28111,19492,6424,28238,10825,right
190790,16752133,8350,3496,1897,4806,6719,2285,right
573395,138711,10361,14103,4103,6953,23840,6117,right
1977651,731520,52177,36474,16765202,84198,32924,84597,right
738072,64060,16775584,16033,6098,13524,22074,13006,right
199120,147599,21051,20551,25657,22149,16751607,8223,right
242203,69647,16759723,1967,4201,3524,4881,2852,right
569600,106156,5877,22033,16767898,15140,16091,4094,rest
83413,19153,22245,22934,15273,8479,5815,738,rest
15462,16744646,3117,6376,16785,6290,2474,1075,rest
87186,16771940,10104,16754034,7330,8066,2645,1624,down
832792,22604,13804,7639,5187,1427,9581,926,down
62496,16747178,12128,12495,6143,8871,15061,11331,down
16770127,6035,6173,18113,11812,15411,9168,11961,down
16744582,18386,3700,9480,9385,12539,17103,10326,down
555494,20220,30843,15296,10311,6079,11986,935,down
28210,7987,19812,12762,11643,16449,6574,5619,down
16775561,16960,5395,4086,5743,7180,13671,6595,down
33997,20256,16757326,4589,7367,13177,9999,1995,down
16754238,20503,19818,9602,13349,9771,5134,4916,down
16755912,12961,10492,5817,2263,5275,7801,3474,down
82858,24734,9247,3419,10566,10515,6669,4081,down
318414,81847,6428,31973,15640,12705,5401,2518,rest
66228,31055,9514,9761,8814,8421,1646,2145,rest
71569,22395,65,4689,11586,9033,1658,1894,rest
13809,16750191,16222,5416,2298,6676,1541,1534,left
334603,17462,6858,31575,4039,9518,6884,3790,left
1781551,40880,69831,22463,24176,29443,23273,6538,left
2179560,1105833,161786,89762,16760571,72321,42387,84366,left
532064,329747,16747972,25491,27519,6371,30540,3722,left
1112043,611314,78094,16772130,26774,16753923,69544,27491,left
1624352,42340,82151,16747713,16759314,30062,16763623,16754920,left
431751,57037,8493,11522,6614,5572,11849,5171,left
898266,157390,15678,9409,16757795,21671,16760092,15857,left
1088804,193652,16752883,20393,16759931,30528,16754962,7064,left
488519,202912,284593,16768337,16754074,30950,78736,18852,left
957535,166803,110212,16752811,27112,24523,16747344,13074,left
469220,954668,94760,335265,59557,106416,33723,16752529,rest
1261113,173643,7499,20768,9095,12404,2551,4766,rest
182287,8831,3989,5421,5925,5276,2365,219,rest
310686,1358962,491355,16763387,383584,262523,733663,171259,up
829050,72154,120474,111068,16769994,16749042,16765159,27025,up
2479678,762812,524080,193426,69264,113905,212415,16776329,up
610421,158949,84046,31214,22561,32429,29766,7157,up
16751504,18773,2636,5271,6057,3691,6654,2559,up
1457435,470291,345577,16765663,94261,16753695,269471,30746,up
81879,153953,27075,8827,16764400,14846,16750813,8626,up
551735,81538,7433,16764777,9456,25650,30714,4998,up
807927,652503,16764,265961,16748407,83181,43033,24956,up
738950,20364,13603,8308,30827,25679,24451,5930,up
882618,69093,18749,5337,13093,10762,14430,6258,up
381051,62485,9396,26453,10894,8760,14435,4262,up
601213,206183,90302,16756574,16664,22860,28850,21634,up
168530,26757,32473,14757,7816,16924,5735,1675,rest
154185,153614,16776312,69376,12081,18875,5341,4744,rest
52478,32218,15155,16746300,16441,4960,1328,1458,rest
665483,35556,30756,16755795,6867,13379,21411,6461,right
722606,82046,22184,5802,23613,11734,4953,4717,right
2019892,368509,47488,16760198,19157,24267,16755809,18082,right
2369298,298508,441624,45534,409305,26246,85908,150560,right
2499561,1360451,16764819,107668,146164,31869,50391,144287,right
1156754,244221,30287,17166,10558,20966,22504,15212,right
1293645,191392,16760825,13343,16905,24227,18325,12860,right
1607064,984969,268966,147444,101391,16751719,44812,8109,right
321595,16771516,198686,11794,12953,28059,16745116,4865,right
1429453,74363,16717,11908,15847,19747,16759893,6894,right
1409063,581907,218210,16768790,29359,16765427,16767757,22211,right
211889,68240,28189,14330,22345,7546,23174,1092,right
152047,16770035,8688,8383,21748,6557,3238,5636,rest
76816,70036,1642,1012,2816,1760,2071,889,rest
12463,25311,7166,21319,6372,8982,1760,2956,rest
94252,26856,27638,19591,12622,2734,2040,1020,down
252355,15864,19170,11241,12587,8730,10402,8720,down
16753997,31679,5769,3691,17639,11859,25175,2218,down
16754624,25319,6167,15377,8511,13668,10922,4085,down
16763552,20802,20294,9142,14822,13998,26450,9232,down
11921,16769643,3934,25088,23429,7333,5132,7426,down
16776970,8666,1292,921,1624,1843,1492,544,down
16754461,16756181,22631,3957,12461,9060,8081,4002,down
22932,12354,25338,2311,13385,13993,20264,3755,down
144406,90982,36144,6296,4665,19740,9932,1422,down
57708,95449,17285,25406,5988,4538,3159,1510,down
2546089,297165,16750444,153424,31744,13795,6624,3199,rest
16755378,11928,11108,5230,8747,7648,3641,3103,rest
175121,14052,30610,16307,17379,4741,4620,2304,rest
1469025,670472,16755893,16745149,16762357,19150,28353,15114,left
1354780,103584,46604,31653,16750171,66048,76785,16762891,left
70905,13705,3344,7087,1956,2491,2960,1546,left
651812,37149,55752,16763908,31518,13203,15564,12662,left
874650,116738,14184,10746,16409,15241,21994,8568,left
827883,886002,16751767,41918,16766024,153180,85010,22785,left
833666,68962,16749501,24090,9870,15469,14514,10442,left
231006,426238,212976,37808,51625,16758029,16771868,30755,left
1273311,114779,16749373,16757568,16892,12110,18812,6531,left
803153,30950,3760,6838,2610,4531,4241,2592,left
419626,510569,19489,16773973,16750385,74635,16762133,69772,left
669153,16747080,6677,7411,3673,4707,2714,1715,left
1304795,80464,112698,97130,16770524,25749,28633,6951,rest
78183,12032,7702,13514,12167,7711,7025,1399,rest
16763903,28561,25412,1899,10252,3267,3666,1363,rest
1360149,174712,146918,16768488,83235,16751226,16749387,17893,up
1772488,865557,83230,463222,314417,77878,380056,16754629,up
1421973,525532,163458,16756580,20775,77185,16774638,24703,up
284716,43128,36663,24314,16759189,15608,11879,18519,up
534287,132324,16744777,18822,10760,31844,17645,5268,up
1282453,493758,228179,96588,103444,44845,221004,16758006,up
817228,247968,50343,139880,49443,16752634,16766125,16752208,up
545086,16748382,14923,2013,1473,2093,3234,707,up
907015,1748520,27827,49551,81381,76157,66294,16765628,up
48265,102173,20766,13469,12421,18848,10512,8204,up
16747958,16752120,3408,4582,5496,5551,5854,1289,up
748223,1230599,48451,11369,54412,65502,55910,27756,up
1116550,80604,20304,11301,6681,5365,998,3090,rest
579268,16751548,10109,16746888,22375,13841,2529,2244,rest
616961,16753479,17854,1421,9930,6458,1368,625,rest
834477,1042664,101350,96187,29847,79008,16772705,19239,right
73201,18391,2854,4045,222,858,1392,2295,right
773495,16768348,16761638,14078,21290,4590,11664,3376,right
3008282,359396,96302,16772104,8388,11509,26290,18692,right
503634,303375,82240,21651,28377,32158,26507,24334,right
516002,126672,16746524,22839,17251,19297,13744,20153,right
901078,180853,22600,16773555,73276,68778,16759708,17163,right
1543329,580844,16773189,245946,445006,43392,97050,157885,right
1981784,106681,16762520,16768412,24322,21675,16753690,15044,right
2041608,333895,124228,179972,42035,85975,66899,16745970,right
1229690,152828,52924,27171,10927,13067,16745996,11321,right
40616,25705,5417,1962,5790,3846,7644,9479,right
1439899,276618,16757269,16750298,28903,13065,14703,9914,rest
52007,16751885,9480,11141,2853,3466,168,364,rest
16745595,7520,6800,10579,14360,4015,3639,4595,rest
94211,45069,19530,16750961,16747540,15878,13556,4555,down
465221,47841,16757908,7650,30536,16902,10873,6320,down
89995,28717,81999,15186,5422,10790,17555,1115,down
94058,17277,11941,14748,7998,18799,19637,4403,down
16761512,17453,16752856,11418,6556,20671,18655,7700,down
25606,16756229,1608,12282,11718,12144,14220,6934,down
16767160,24012,12768,7444,6443,10195,10737,9953,down
21909,16767455,2124,25701,4666,14040,29129,13531,down
16750780,22695,18947,14869,10543,9668,8664,1699,down
141787,16749465,19054,13129,10069,20503,12488,20951,down
16771986,75490,13290,9288,21342,11550,8146,2543,down
72972,16747069,10240,13314,6678,7589,23617,4147,down
129574,193837,41255,16781,21547,12563,10327,3630,rest
35821,23819,3467,5798,7282,1564,857,394,rest
121271,16762785,7254,3487,1405,2993,1757,218,rest
2844946,267117,146101,79684,154775,74285,16773904,26542,left
164135,343204,107341,16745366,13101,16364,68683,29109,left
586651,81298,22556,22024,16546,11100,11096,3635,left
1092455,95922,182522,83551,16751792,16775808,16756138,7334,left
1918869,1804295,539169,340469,157913,147408,39657,30704,left
171196,76322,25841,12137,3332,5009,7423,7632,left
994437,16748344,32243,7881,4184,4914,24756,6655,left
1392110,532346,21634,16749198,24696,17838,20481,7125,left
277248,149316,84454,16747675,16748935,18661,16753186,12719,left
265896,127946,13488,16751793,29089,7055,10056,6684,left
2008350,235179,20111,30632,16762433,16758741,75360,17743,left
2006317,236600,67613,16745057,27415,29575,23263,15529,left
527240,66579,12246,14471,8754,13182,15298,6657,left
44101,11603,7461,4740,8949,2748,940,387,rest
40254,16746853,16757934,24777,14068,4378,4968,1449,rest
599981,1377736,226677,152724,79440,74767,76616,78346,up
1114582,715587,16769669,75274,16770326,97987,172342,76642,up
872332,74153,16760645,56169,16772944,19271,16766453,18709,up
421719,225213,545317,142569,117318,69489,302074,84267,up
1314661,152623,270198,16764368,159989,16758928,98475,21437,up
151139,908673,18906,76935,20799,34200,16764507,13187,up
165734,160951,117311,16776969,16744639,27342,16769683,15778,up
749136,45579,8207,16766652,16761203,16753921,24723,22887,up
696990,85119,95817,16757218,21971,16745192,18025,8010,up
2173356,295018,212610,87880,16754186,117191,87753,16567,up
2047260,327462,138961,70870,16772824,71472,48645,16758446,up
2626323,1525776,16771222,16200,16768796,97719,16751481,16746505,rest
2679100,178139,16773663,16748643,16748207,28443,7819,3621,rest
378685,284850,16762284,16750793,9965,21095,12660,6996,rest
1025635,26825,986,10174,13104,5295,2477,1704,rest
105099,103401,66645,4622,16748913,16753449,25735,14024,right
556971,16744327,23932,16764839,9341,10555,15091,12949,right
537812,22855,16752034,8846,12190,7218,6792,5138,right
2268402,63519,16772281,16756982,27582,28297,24543,25958,right
954729,16748709,14803,11815,16757149,5956,8298,11387,right
658558,100704,139900,83415,59804,23129,67700,10682,right
590562,5508,4648,3426,1786,747,4029,3356,right
260906,16749872,16744484,20431,14961,6399,12348,3508,right
327511,180066,16751442,22055,3781,3053,29187,7346,right
415132,245630,4212,16754795,16758446,16692,30393,14192,right
1180502,152700,23674,3307,7304,24306,22664,4607,right
913912,135146,16751682,20440,16756,12340,10894,9816,right
721715,466606,22196,19407,16579,15512,15789,3939,rest
16752589,15588,20979,13030,14366,5972,3816,1260,rest
345953,16749179,2655,3515,2985,2333,1904,705,rest
163964,40779,8953,11028,2560,3470,1236,561,down
686148,158439,26548,11718,4041,2491,11896,7105,down
141744,16750906,16105,4873,1040,3710,8142,1778,down
881742,16773478,16750075,15936,8267,21510,26658,15712,down
82277,71272,6292,2961,1781,4371,4857,623,down
418228,16749875,22787,3907,13357,24233,20007,11828,down
18867,16748076,16749771,13962,13402,12353,30937,21995,down
16756824,8673,11923,14181,6439,11959,13579,23112,down
162108,16762669,31893,16768156,18864,18831,16898,12049,down
32486,16766455,14705,9668,5765,25574,19585,4047,down
21869,31145,22484,6052,3107,12507,17886,5053,down
276049,91342,7065,69913,16528,18763,22212,14907,down
16774833,81357,1962,7634,13914,7444,6171,3868,rest
71080,13021,6586,942,4916,2391,1294,943,rest
132028,21321,14538,24191,9731,1413,1108,2049,rest
142410,48784,16759006,16757646,16745749,16764089,16759548,4557,left
637728,157307,13507,24518,20374,24698,16750935,5478,left
1133379,334294,16746626,72307,16431,28744,16750956,17993,left
620482,194237,148450,16746312,16563,30928,68270,21880,left
448281,94226,18992,16755622,17404,20491,16750218,6142,left
3469864,393304,195056,203956,81748,120546,73581,39304,left
554338,209529,22817,17443,9773,16159,16775952,8985,left
1330988,227571,1711,16755256,71793,24068,16755389,12501,left
1694020,371972,16756452,16766959,11410,10940,21354,7613,left
230189,31239,9570,4688,2988,5726,2235,2931,left
2116208,1513876,16772332,161716,131335,103169,16775191,16763764,left
2035260,118577,40724,71161,26292,17995,17434,24127,left
1153207,15884,3949,6019,7637,8686,2718,1720,rest
314032,16766780,21989,16753718,14166,9667,3801,2397,rest
40110,14364,48,18041,16703,8939,1364,3548,rest
584046,1880230,204769,389823,126151,338995,264538,16770166,up
2255458,739961,59959,248116,203793,16770268,68110,85386,up
1639436,659132,577416,292419,131655,16755706,41075,65434,up
1341713,297386,22463,159018,93273,149937,70795,16747349,up
236911,48940,21409,7773,21720,7741,13988,10353,up
1110419,203355,16770819,148814,65897,25759,86718,16748025,up
1817075,105024,16760668,16757236,16754326,16750174,16751506,12578,up
2990640,991314,51658,300208,152631,92425,386038,16747603,up
891012,220489,244973,98862,150219,209392,213706,16774684,up
65465,16754840,17896,6692,2566,13586,10342,3309,up
204189,26372,9000,4987,9213,5108,5246,2135,up
799076,1943709,46349,81280,167433,244884,178513,205158,up
91335,28830,3462,8570,3681,3418,929,1432,rest
168630,16748069,13662,8328,8849,3821,7224,3325,rest
131861,16749363,20260,7118,21189,11748,7529,1869,rest
469189,61133,16760832,71554,16752580,16763131,31116,16746352,right
940118,197287,16761903,9355,18868,19128,21059,10052,right
373584,30354,8504,13880,4489,9058,5681,1216,right
282344,157002,11981,960,5343,11434,6766,10459,right
1331138,16768575,16746714,21444,7724,11065,7851,2700,right
142993,16746605,19492,10739,1180,8004,14374,5298,right
550155,16756381,18454,12988,1815,7351,15058,7737,right
382863,16768451,10388,22458,21912,27378,16746895,18029,right
1723286,270882,22802,26895,18466,19783,31849,16752971,right
1449269,124763,86785,18590,16751892,16763382,76145,28912,right
1498384,16764053,16356,3509,3243,15074,11286,10000,right
1336358,115506,31827,40414,16753137,58405,16757183,25876,right
1570542,263745,10086,20859,89084,28298,16752478,7320,rest
201970,16301,19869,22936,19534,10896,3088,1542,rest
67344,6186,1012,2389,1486,1786,876,16777099,rest
499787,76632,69904,24905,22576,13123,10815,4866,down
1545653,150282,15236,32194,16754969,22158,20497,5805,down
508834,201083,16746298,16753425,15504,7587,11557,2458,down
1928146,92986,10340,5235,3812,28884,16748688,15067,down
647299,70796,16757032,24541,15993,12931,29498,6940,down
89392,16759625,16756555,8888,7874,19544,18834,2755,down
16760246,16744995,15114,24784,7020,17096,17488,7057,down
57891,8338,5421,10165,17375,6944,19565,9661,down
16760799,21177,23231,4029,7016,12171,13397,6300,down
16749349,14721,6718,5454,8726,11353,3230,3570,down
16768689,16747825,18675,16745005,4662,8275,10786,2797,down
23287,15394,20479,26262,12365,12192,5301,5253,down
126447,9385,1677,3472,2872,3161,987,377,rest
48626,68612,1673,8462,11783,11212,4552,4458,rest
16754855,16752732,23998,12015,14705,22826,2959,2979,rest
1089776,924596,267610,328193,308901,206431,162585,16754989,left
3266475,182272,195542,35875,73069,105824,97502,53044,left
