timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1542899498899,0,114,2.5048828125000003E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498900,0,73,1.6040039062500002E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498901,0,36,7.91015625E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498901,0,18,3.955078125E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498902,0,32,7.03125E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498902,0,65,1.42822265625E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498903,0,64,1.40625E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498903,0,20,4.39453125E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498905,0,-258,-5.6689453125000004E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498914,0,27,5.9326171875000005E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498915,0,54,1.1865234375000001E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498915,0,44,9.66796875E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498915,0,57,1.2524414062500001E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498915,0,93,2.04345703125E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498915,0,55,1.20849609375E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498916,0,-273,-5.998535156250001E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498916,0,-294,-6.4599609375E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498932,0,-262,-5.7568359375E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498932,0,33,7.2509765625E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498932,0,24,5.2734375E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498933,0,3,6.591796875E-7,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498933,0,29,6.3720703125E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498933,0,34,7.4707031250000005E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498933,0,17,3.7353515625000003E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498934,0,41,9.008789062499999E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498948,0,59,1.29638671875E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498949,0,64,1.40625E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498949,0,58,1.2744140625E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498949,0,48,1.0546875E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498949,0,58,1.2744140625E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498950,0,67,1.4721679687500002E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498950,0,37,8.1298828125E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498950,0,11,2.4169921875E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498965,0,32,7.03125E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498965,0,43,9.448242187500001E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498966,0,33,7.2509765625E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498966,0,2,4.39453125E-7,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498966,0,-283,-6.218261718750001E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498967,0,-285,-6.26220703125E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498967,0,-281,-6.17431640625E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498967,0,-277,-6.0864257812500005E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498968,0,-259,-5.69091796875E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498982,0,27,5.9326171875000005E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498983,0,42,9.228515625000002E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498983,0,39,8.5693359375E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498984,0,24,5.2734375E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498984,0,8,1.7578125E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498984,0,-257,-5.64697265625E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498985,0,19,4.1748046875E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
