eegRawValue,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,action
58,31054,12602,1607,27933,9049,8889,9962,9843,forward
55,31054,12602,1607,27933,9049,8889,9962,9843,forward
82,489145,37194,5076,14462,11947,19917,6009,9342,forward
35,489145,37194,5076,14462,11947,19917,6009,9342,forward
91,489145,37194,5076,14462,11947,19917,6009,9342,forward
42,489145,37194,5076,14462,11947,19917,6009,9342,forward
91,489145,37194,5076,14462,11947,19917,6009,9342,forward
102,489145,37194,5076,14462,11947,19917,6009,9342,forward
10,489145,37194,5076,14462,11947,19917,6009,9342,forward
36,489145,37194,5076,14462,11947,19917,6009,9342,forward
10,489145,37194,5076,14462,11947,19917,6009,9342,forward
97,489145,37194,5076,14462,11947,19917,6009,9342,forward
55,21261,20642,23251,7319,5060,9697,10177,1813,forward
20,21261,20642,23251,7319,5060,9697,10177,1813,forward
49,21261,20642,23251,7319,5060,9697,10177,1813,forward
20,21261,20642,23251,7319,5060,9697,10177,1813,forward
44,21261,20642,23251,7319,5060,9697,10177,1813,forward
52,21261,20642,23251,7319,5060,9697,10177,1813,forward
-2,21261,20642,23251,7319,5060,9697,10177,1813,forward
87,21261,20642,23251,7319,5060,9697,10177,1813,forward
44,21261,20642,23251,7319,5060,9697,10177,1813,forward
53,21261,20642,23251,7319,5060,9697,10177,1813,forward
137,6158,6733,18411,7794,5160,6749,7512,7053,forward
136,6158,6733,18411,7794,5160,6749,7512,7053,forward
-10,6158,6733,18411,7794,5160,6749,7512,7053,forward
21,6158,6733,18411,7794,5160,6749,7512,7053,forward
35,6158,6733,18411,7794,5160,6749,7512,7053,forward
43,6158,6733,18411,7794,5160,6749,7512,7053,forward
56,6158,6733,18411,7794,5160,6749,7512,7053,forward
105,6158,6733,18411,7794,5160,6749,7512,7053,forward
72,6158,6733,18411,7794,5160,6749,7512,7053,forward
64,65367,10668,688,4112,2882,3226,2215,1197,forward
38,65367,10668,688,4112,2882,3226,2215,1197,forward
27,65367,10668,688,4112,2882,3226,2215,1197,forward
0,65367,10668,688,4112,2882,3226,2215,1197,forward
8,65367,10668,688,4112,2882,3226,2215,1197,forward
67,65367,10668,688,4112,2882,3226,2215,1197,forward
48,65367,10668,688,4112,2882,3226,2215,1197,forward
36,65367,10668,688,4112,2882,3226,2215,1197,forward
-11,65367,10668,688,4112,2882,3226,2215,1197,forward
-97,65367,10668,688,4112,2882,3226,2215,1197,forward
-197,65367,10668,688,4112,2882,3226,2215,1197,forward
20,65367,10668,688,4112,2882,3226,2215,1197,forward
50,123615,23465,5975,17794,6199,27013,6903,2710,forward
-10,123615,23465,5975,17794,6199,27013,6903,2710,forward
53,123615,23465,5975,17794,6199,27013,6903,2710,forward
41,123615,23465,5975,17794,6199,27013,6903,2710,forward
43,123615,23465,5975,17794,6199,27013,6903,2710,forward
27,123615,23465,5975,17794,6199,27013,6903,2710,forward
22,123615,23465,5975,17794,6199,27013,6903,2710,forward
44,123615,23465,5975,17794,6199,27013,6903,2710,forward
3,123615,23465,5975,17794,6199,27013,6903,2710,forward
5,20782,20293,6630,14649,5157,14316,14719,3679,forward
43,20782,20293,6630,14649,5157,14316,14719,3679,forward
41,20782,20293,6630,14649,5157,14316,14719,3679,forward
88,20782,20293,6630,14649,5157,14316,14719,3679,forward
70,20782,20293,6630,14649,5157,14316,14719,3679,forward
68,20782,20293,6630,14649,5157,14316,14719,3679,forward
116,20782,20293,6630,14649,5157,14316,14719,3679,forward
57,20782,20293,6630,14649,5157,14316,14719,3679,forward
35,33637,12525,12319,929,3731,11534,1522,2562,forward
49,33637,12525,12319,929,3731,11534,1522,2562,forward
21,33637,12525,12319,929,3731,11534,1522,2562,forward
35,33637,12525,12319,929,3731,11534,1522,2562,forward
39,33637,12525,12319,929,3731,11534,1522,2562,forward
-6,33637,12525,12319,929,3731,11534,1522,2562,forward
54,33637,12525,12319,929,3731,11534,1522,2562,forward
65,33637,12525,12319,929,3731,11534,1522,2562,forward
224,33637,12525,12319,929,3731,11534,1522,2562,forward
352,33637,12525,12319,929,3731,11534,1522,2562,forward
390,33637,12525,12319,929,3731,11534,1522,2562,forward
104,172327,47310,4900,1784,4561,3803,3123,1139,forward
75,172327,47310,4900,1784,4561,3803,3123,1139,forward
106,172327,47310,4900,1784,4561,3803,3123,1139,forward
139,172327,47310,4900,1784,4561,3803,3123,1139,forward
-19,172327,47310,4900,1784,4561,3803,3123,1139,forward
36,172327,47310,4900,1784,4561,3803,3123,1139,forward
50,172327,47310,4900,1784,4561,3803,3123,1139,forward
58,172327,47310,4900,1784,4561,3803,3123,1139,forward
35,172327,47310,4900,1784,4561,3803,3123,1139,forward
87,490825,57685,8079,2526,14364,13127,7290,7084,forward
42,490825,57685,8079,2526,14364,13127,7290,7084,forward
34,490825,57685,8079,2526,14364,13127,7290,7084,forward
103,490825,57685,8079,2526,14364,13127,7290,7084,forward
100,490825,57685,8079,2526,14364,13127,7290,7084,forward
12,490825,57685,8079,2526,14364,13127,7290,7084,forward
-99,490825,57685,8079,2526,14364,13127,7290,7084,forward
-75,490825,57685,8079,2526,14364,13127,7290,7084,forward
49,490825,57685,8079,2526,14364,13127,7290,7084,forward
34,197302,5162,9281,7166,12982,5050,8453,8760,forward
72,197302,5162,9281,7166,12982,5050,8453,8760,forward
52,197302,5162,9281,7166,12982,5050,8453,8760,forward
54,197302,5162,9281,7166,12982,5050,8453,8760,forward
61,197302,5162,9281,7166,12982,5050,8453,8760,forward
3,197302,5162,9281,7166,12982,5050,8453,8760,forward
51,197302,5162,9281,7166,12982,5050,8453,8760,forward
-24,197302,5162,9281,7166,12982,5050,8453,8760,forward
66,197302,5162,9281,7166,12982,5050,8453,8760,forward
25,197302,5162,9281,7166,12982,5050,8453,8760,forward
18,197302,5162,9281,7166,12982,5050,8453,8760,forward
37,197302,5162,9281,7166,12982,5050,8453,8760,forward
51,8319,40994,14992,10870,5424,11000,7463,960,forward
18,8319,40994,14992,10870,5424,11000,7463,960,forward
32,8319,40994,14992,10870,5424,11000,7463,960,forward
22,8319,40994,14992,10870,5424,11000,7463,960,forward
16,8319,40994,14992,10870,5424,11000,7463,960,forward
0,8319,40994,14992,10870,5424,11000,7463,960,forward
